Product ID,Location,Risk Score,Backorder Risk,Distribution Center
10045680,Brazil,Low,54,Center G
10045684,Brazil,Low,82,Center G
10045691,Brazil,Low,57,Center G
10045695,Brazil,Low,66,Center G
10045702,Brazil,Low,76,Center G
10045706,Brazil,Low,76,Center G
10045714,Brazil,Low,54,Center G
10045719,Brazil,Low,91,Center G
10050408,Brazil,Low,64,Center G
10050416,Brazil,Low,61,Center G
10050424,Brazil,Low,91,Center G
10050432,Brazil,Low,66,Center G
10050440,Brazil,Low,70,Center G
10050448,Brazil,Low,83,Center G
10050458,Brazil,Low,67,Center G
10050466,Brazil,Low,88,Center G
10050473,Brazil,Low,64,Center G
10050480,Brazil,Low,91,Center G
10050487,Brazil,Low,90,Center G
10050491,Brazil,Low,86,Center G
10050498,Brazil,Low,82,Center G
10050502,Brazil,Low,90,Center G
10050509,Brazil,Low,86,Center G
10050511,Brazil,Low,75,Center G
10050515,Brazil,Low,66,Center G
10050522,Brazil,Low,89,Center G
10050526,Brazil,Low,54,Center G
10050533,Brazil,Low,61,Center G
10050537,Brazil,Low,71,Center G
10050544,Brazil,Low,79,Center G
10050548,Brazil,Low,61,Center G
10050555,Brazil,Low,68,Center G
10050559,Brazil,Low,83,Center G
10050566,Brazil,Low,87,Center G
10050570,Brazil,Low,55,Center G
10050577,Brazil,Low,73,Center G
10050581,Brazil,Low,91,Center G
10050588,Brazil,Low,89,Center G
10050592,Brazil,Low,78,Center G
10050599,Brazil,Low,89,Center G
10050603,Brazil,Low,70,Center G
10050610,Brazil,Low,56,Center G
10050614,Brazil,Low,82,Center G
10050621,Brazil,Low,66,Center G
10050626,Brazil,Low,55,Center G
10050630,Brazil,Low,65,Center G
10050637,Brazil,Low,51,Center G
10050641,Brazil,Low,54,Center G
10050648,Brazil,Low,51,Center G
10050652,Brazil,Low,65,Center G
10050656,Brazil,Low,56,Center G
10050663,Brazil,Low,56,Center G
10050667,Brazil,Low,64,Center G
10050669,Brazil,Low,61,Center G
10050673,Brazil,Low,75,Center G
10050680,Brazil,Low,89,Center G
10050684,Brazil,Low,74,Center G
10050688,Brazil,Low,69,Center G
10050692,Brazil,Low,82,Center G
10050699,Brazil,Low,83,Center G
10050703,Brazil,Low,59,Center G
10050707,Brazil,Low,78,Center G
10050711,Brazil,Low,80,Center G
10050718,Brazil,Low,55,Center G
10050722,Brazil,Low,89,Center G
10050727,Brazil,Low,81,Center G
10050731,Brazil,Low,68,Center G
10050738,Brazil,Low,68,Center G
10050742,Brazil,Low,51,Center G
10050749,Brazil,Low,76,Center G
10050753,Brazil,Low,83,Center G
10050760,Brazil,Low,88,Center G
10050764,Brazil,Low,65,Center G
10050771,Brazil,Low,67,Center G
10050775,Brazil,Low,67,Center G
10050782,Brazil,Low,51,Center G
10050786,Brazil,Low,52,Center G
10050793,Brazil,Low,88,Center G
10050797,Brazil,Low,72,Center G
10050804,Brazil,Low,87,Center G
10050808,Brazil,Low,67,Center G
10050815,Brazil,Low,75,Center G
10050819,Brazil,Low,64,Center G
10050826,Brazil,Low,91,Center G
10050830,Brazil,Low,73,Center G
10050837,Brazil,Low,84,Center G
10050841,Brazil,Low,58,Center G
10050848,Brazil,Low,83,Center G
10050852,Brazil,Low,78,Center G
10050860,Brazil,Low,87,Center G
10050865,Brazil,Low,83,Center G
10050874,Brazil,Low,53,Center G
10050882,Brazil,Low,53,Center G
10050890,Brazil,Low,51,Center G
10050898,Brazil,Low,82,Center G
10050906,Brazil,Low,59,Center G
10050914,Brazil,Low,90,Center G
10050924,Brazil,Low,82,Center G
10050932,Brazil,Low,75,Center G
10050939,Brazil,Low,77,Center G
10050946,Brazil,Low,78,Center G
10050953,Brazil,Low,63,Center G
10050957,Brazil,Low,91,Center G
10050964,Brazil,Low,62,Center G
10050968,Brazil,Low,79,Center G
10050975,Brazil,Low,87,Center G
10050977,Brazil,Low,64,Center G
10050981,Brazil,Low,53,Center G
10050988,Brazil,Low,61,Center G
10050992,Brazil,Low,87,Center G
10050999,Brazil,Low,53,Center G
10051003,Brazil,Low,63,Center G
10051010,Brazil,Low,53,Center G
10051014,Brazil,Low,72,Center G
10051021,Brazil,Low,82,Center G
10051025,Brazil,Low,64,Center G
10051032,Brazil,Low,86,Center G
10051036,Brazil,Low,65,Center G
10051043,Brazil,Low,89,Center G
10051047,Brazil,Low,51,Center G
10051054,Brazil,Low,78,Center G
10051058,Brazil,Low,56,Center G
10051065,Brazil,Low,62,Center G
10051069,Brazil,Low,66,Center G
10051076,Brazil,Low,62,Center G
10051080,Brazil,Low,52,Center G
10051087,Brazil,Low,73,Center G
10051092,Brazil,Low,67,Center G
10051096,Brazil,Low,78,Center G
10051103,Brazil,Low,56,Center G
10051107,Brazil,Low,72,Center G
10051114,Brazil,Low,52,Center G
10051118,Brazil,Low,61,Center G
10051122,Brazil,Low,56,Center G
10051129,Brazil,Low,80,Center G
10051133,Brazil,Low,63,Center G
10051135,Brazil,Low,91,Center G
10051139,Brazil,Low,53,Center G
10051146,Brazil,Low,84,Center G
10051150,Brazil,Low,57,Center G
10051154,Brazil,Low,88,Center G
10051158,Brazil,Low,87,Center G
10051165,Brazil,Low,81,Center G
10051169,Brazil,Low,70,Center G
10051173,Brazil,Low,81,Center G
10051177,Brazil,Low,68,Center G
10051184,Brazil,Low,68,Center G
10051188,Brazil,Low,81,Center G
10051193,Brazil,Low,88,Center G
10051197,Brazil,Low,77,Center G
10051204,Brazil,Low,87,Center G
10051208,Brazil,Low,81,Center G
10051215,Brazil,Low,79,Center G
10051219,Brazil,Low,82,Center G
10051226,Brazil,Low,84,Center G
10051230,Brazil,Low,68,Center G
10051237,Brazil,Low,66,Center G
10051241,Brazil,Low,59,Center G
10051248,Brazil,Low,70,Center G
10051252,Brazil,Low,69,Center G
10051259,Brazil,Low,73,Center G
10051263,Brazil,Low,51,Center G
10051270,Brazil,Low,56,Center G
10051274,Brazil,Low,58,Center G
10051281,Brazil,Low,56,Center G
10051285,Brazil,Low,77,Center G
10051292,Brazil,Low,53,Center G
10051296,Brazil,Low,87,Center G
10051303,Brazil,Low,62,Center G
10051307,Brazil,Low,71,Center G
10051314,Brazil,Low,66,Center G
10051318,Brazil,Low,81,Center G
10051326,Brazil,Low,79,Center G
10051331,Brazil,Low,66,Center G
10051340,Brazil,Low,79,Center G
10051348,Brazil,Low,90,Center G
10051356,Brazil,Low,62,Center G
10051364,Brazil,Low,78,Center G
10051372,Brazil,Low,79,Center G
10051380,Brazil,Low,56,Center G
10051390,Brazil,Low,88,Center G
10051398,Brazil,Low,53,Center G
10051405,Brazil,Low,91,Center G
10051412,Brazil,Low,86,Center G
10051419,Brazil,Low,89,Center G
10051423,Brazil,Low,90,Center G
10051430,Brazil,Low,52,Center G
10051434,Brazil,Low,63,Center G
10051441,Brazil,Low,86,Center G
10051443,Brazil,Low,90,Center G
10051447,Brazil,Low,84,Center G
10051454,Brazil,Low,72,Center G
10051458,Brazil,Low,89,Center G
10051465,Brazil,Low,54,Center G
10051469,Brazil,Low,80,Center G
10051476,Brazil,Low,72,Center G
10051480,Brazil,Low,61,Center G
10051487,Brazil,Low,86,Center G
10051491,Brazil,Low,59,Center G
10051498,Brazil,Low,62,Center G
10051502,Brazil,Low,85,Center G
10051509,Brazil,Low,80,Center G
10051513,Brazil,Low,73,Center G
10051520,Brazil,Low,85,Center G
10051524,Brazil,Low,76,Center G
10051531,Brazil,Low,87,Center G
10051535,Brazil,Low,68,Center G
10051542,Brazil,Low,66,Center G
10051546,Brazil,Low,51,Center G
10051553,Brazil,Low,75,Center G
10051558,Brazil,Low,73,Center G
10051562,Brazil,Low,62,Center G
10051569,Brazil,Low,70,Center G
10051573,Brazil,Low,81,Center G
10051580,Brazil,Low,59,Center G
10051584,Brazil,Low,56,Center G
10051588,Brazil,Low,57,Center G
10051595,Brazil,Low,56,Center G
10051599,Brazil,Low,86,Center G
10051601,Brazil,Low,58,Center G
10051605,Brazil,Low,56,Center G
10051612,Brazil,Low,51,Center G
10051616,Brazil,Low,76,Center G
10051620,Brazil,Low,80,Center G
10051624,Brazil,Low,77,Center G
10051631,Brazil,Low,77,Center G
10051635,Brazil,Low,81,Center G
10051639,Brazil,Low,53,Center G
10051643,Brazil,Low,60,Center G
10051650,Brazil,Low,59,Center G
10051654,Brazil,Low,52,Center G
10051659,Brazil,Low,77,Center G
10051663,Brazil,Low,75,Center G
10051670,Brazil,Low,68,Center G
10051674,Brazil,Low,88,Center G
10051681,Brazil,Low,74,Center G
10051685,Brazil,Low,62,Center G
10051692,Brazil,Low,63,Center G
10051696,Brazil,Low,52,Center G
10051703,Brazil,Low,54,Center G
10051707,Brazil,Low,52,Center G
10051714,Brazil,Low,88,Center G
10051718,Brazil,Low,73,Center G
10051725,Brazil,Low,56,Center G
10051729,Brazil,Low,63,Center G
10051736,Brazil,Low,78,Center G
10051740,Brazil,Low,84,Center G
10051747,Brazil,Low,70,Center G
10051751,Brazil,Low,82,Center G
10051758,Brazil,Low,75,Center G
10051762,Brazil,Low,67,Center G
10051769,Brazil,Low,51,Center G
10051773,Brazil,Low,56,Center G
10051780,Brazil,Low,79,Center G
10051784,Brazil,Low,66,Center G
10051792,Brazil,Low,91,Center G
10051797,Brazil,Low,68,Center G
10051806,Brazil,Low,57,Center G
10051814,Brazil,Low,59,Center G
10051822,Brazil,Low,74,Center G
10051830,Brazil,Low,76,Center G
10051838,Brazil,Low,54,Center G
10051846,Brazil,Low,85,Center G
10051856,Brazil,Low,66,Center G
10051864,Brazil,Low,55,Center G
10051871,Brazil,Low,61,Center G
10051878,Brazil,Low,65,Center G
10051885,Brazil,Low,53,Center G
10051889,Brazil,Low,70,Center G
10051896,Brazil,Low,91,Center G
10051900,Brazil,Low,74,Center G
10051907,Brazil,Low,54,Center G
10051909,Brazil,Low,90,Center G
10051913,Brazil,Low,57,Center G
10051920,Brazil,Low,78,Center G
10051924,Brazil,Low,72,Center G
10051931,Brazil,Low,84,Center G
10051935,Brazil,Low,76,Center G
10051942,Brazil,Low,66,Center G
10051946,Brazil,Low,76,Center G
10051953,Brazil,Low,66,Center G
10051957,Brazil,Low,91,Center G
10051964,Brazil,Low,86,Center G
10051968,Brazil,Low,69,Center G
10051975,Brazil,Low,69,Center G
10051979,Brazil,Low,70,Center G
10051986,Brazil,Low,56,Center G
10051990,Brazil,Low,90,Center G
10051997,Brazil,Low,83,Center G
10052001,Brazil,Low,71,Center G
10052008,Brazil,Low,71,Center G
10052012,Brazil,Low,60,Center G
10052019,Brazil,Low,84,Center G
10052024,Brazil,Low,80,Center G
10052028,Brazil,Low,79,Center G
10052035,Brazil,Low,60,Center G
10052039,Brazil,Low,59,Center G
10052046,Brazil,Low,90,Center G
10052050,Brazil,Low,85,Center G
10052054,Brazil,Low,65,Center G
10052061,Brazil,Low,86,Center G
10052065,Brazil,Low,81,Center G
10052067,Brazil,Low,54,Center G
10052071,Brazil,Low,78,Center G
10052078,Brazil,Low,84,Center G
10052082,Brazil,Low,84,Center G
10052086,Brazil,Low,82,Center G
10052090,Brazil,Low,68,Center G
10052097,Brazil,Low,74,Center G
10052101,Brazil,Low,71,Center G
10052105,Brazil,Low,64,Center G
10052109,Brazil,Low,72,Center G
10052116,Brazil,Low,86,Center G
10052120,Brazil,Low,56,Center G
10052125,Brazil,Low,82,Center G
10052129,Brazil,Low,53,Center G
10052136,Brazil,Low,86,Center G
10052140,Brazil,Low,91,Center G
10052147,Brazil,Low,63,Center G
10052151,Brazil,Low,75,Center G
10052158,Brazil,Low,68,Center G
10052162,Brazil,Low,80,Center G
10052169,Brazil,Low,85,Center G
10052173,Brazil,Low,52,Center G
10052180,Brazil,Low,86,Center G
10052184,Brazil,Low,82,Center G
10052191,Brazil,Low,60,Center G
10052195,Brazil,Low,81,Center G
10052202,Brazil,Low,64,Center G
10052206,Brazil,Low,51,Center G
10052213,Brazil,Low,82,Center G
10052217,Brazil,Low,76,Center G
10052224,Brazil,Low,69,Center G
10052228,Brazil,Low,66,Center G
10052235,Brazil,Low,78,Center G
10052239,Brazil,Low,81,Center G
10052246,Brazil,Low,75,Center G
10052250,Brazil,Low,59,Center G
10052258,Brazil,Low,90,Center G
10052263,Brazil,Low,66,Center G
10045261,Brazil,Low,65,Center F
10045269,Brazil,Low,82,Center F
10045277,Brazil,Low,68,Center F
10045285,Brazil,Low,78,Center F
10045293,Brazil,Low,56,Center F
10045301,Brazil,Low,82,Center F
10045311,Brazil,Low,75,Center F
10045319,Brazil,Low,79,Center F
10045326,Brazil,Low,54,Center F
10045333,Brazil,Low,74,Center F
10045340,Brazil,Low,69,Center F
10045344,Brazil,Low,60,Center F
10045351,Brazil,Low,56,Center F
10045355,Brazil,Low,64,Center F
10045362,Brazil,Low,83,Center F
10045368,Brazil,Low,90,Center F
10045375,Brazil,Low,53,Center F
10045379,Brazil,Low,61,Center F
10045386,Brazil,Low,52,Center F
10045390,Brazil,Low,85,Center F
10045397,Brazil,Low,54,Center F
10045401,Brazil,Low,79,Center F
10045408,Brazil,Low,57,Center F
10045412,Brazil,Low,70,Center F
10045419,Brazil,Low,51,Center F
10045423,Brazil,Low,55,Center F
10045430,Brazil,Low,65,Center F
10045434,Brazil,Low,78,Center F
10045441,Brazil,Low,78,Center F
10045445,Brazil,Low,73,Center F
10045452,Brazil,Low,73,Center F
10045456,Brazil,Low,91,Center F
10045463,Brazil,Low,78,Center F
10045467,Brazil,Low,91,Center F
10045474,Brazil,Low,73,Center F
10045483,Brazil,Low,67,Center F
10045490,Brazil,Low,72,Center F
10045494,Brazil,Low,91,Center F
10045501,Brazil,Low,80,Center F
10045509,Brazil,Low,79,Center F
10045516,Brazil,Low,89,Center F
10045520,Brazil,Low,88,Center F
10045526,Brazil,Low,70,Center F
10045533,Brazil,Low,68,Center F
10045537,Brazil,Low,53,Center F
10045545,Brazil,Low,83,Center F
10045552,Brazil,Low,77,Center F
10045556,Brazil,Low,77,Center F
10045564,Brazil,Low,71,Center F
10045571,Brazil,Low,89,Center F
10045575,Brazil,Low,59,Center F
10045584,Brazil,Low,84,Center F
10045591,Brazil,Low,85,Center F
10045595,Brazil,Low,55,Center F
10045602,Brazil,Low,79,Center F
10045606,Brazil,Low,89,Center F
10045613,Brazil,Low,90,Center F
10045617,Brazil,Low,83,Center F
10045624,Brazil,Low,56,Center F
10045628,Brazil,Low,84,Center F
10045635,Brazil,Low,55,Center F
10045639,Brazil,Low,75,Center F
10045646,Brazil,Low,61,Center F
10045650,Brazil,Low,65,Center F
10045657,Brazil,Low,70,Center F
10045661,Brazil,Low,72,Center F
10045668,Brazil,Low,84,Center F
10045672,Brazil,Low,53,Center F
10045679,Brazil,Low,57,Center F
10045683,Brazil,Low,86,Center F
10045690,Brazil,Low,82,Center F
10045694,Brazil,Low,52,Center F
10045701,Brazil,Low,77,Center F
10045705,Brazil,Low,51,Center F
10045712,Brazil,Low,90,Center F
10045713,Brazil,Low,82,Center F
10045718,Brazil,Low,71,Center F
10050407,Brazil,Low,71,Center F
10050415,Brazil,Low,72,Center F
10050423,Brazil,Low,55,Center F
10050431,Brazil,Low,67,Center F
10050439,Brazil,Low,76,Center F
10050447,Brazil,Low,85,Center F
10050457,Brazil,Low,70,Center F
10050465,Brazil,Low,86,Center F
10050472,Brazil,Low,88,Center F
10050479,Brazil,Low,86,Center F
10050486,Brazil,Low,73,Center F
10050490,Brazil,Low,72,Center F
10050497,Brazil,Low,58,Center F
10050501,Brazil,Low,67,Center F
10050508,Brazil,Low,88,Center F
10050514,Brazil,Low,80,Center F
10050521,Brazil,Low,64,Center F
10050525,Brazil,Low,82,Center F
10050532,Brazil,Low,67,Center F
10050536,Brazil,Low,63,Center F
10050543,Brazil,Low,77,Center F
10050547,Brazil,Low,61,Center F
10050554,Brazil,Low,85,Center F
10050558,Brazil,Low,74,Center F
10050565,Brazil,Low,68,Center F
10050569,Brazil,Low,56,Center F
10050576,Brazil,Low,82,Center F
10050580,Brazil,Low,81,Center F
10050587,Brazil,Low,73,Center F
10050591,Brazil,Low,74,Center F
10050598,Brazil,Low,67,Center F
10050602,Brazil,Low,87,Center F
10050609,Brazil,Low,82,Center F
10050613,Brazil,Low,67,Center F
10050620,Brazil,Low,58,Center F
10050629,Brazil,Low,73,Center F
10050636,Brazil,Low,72,Center F
10050640,Brazil,Low,65,Center F
10050647,Brazil,Low,61,Center F
10050655,Brazil,Low,84,Center F
10050662,Brazil,Low,76,Center F
10050666,Brazil,Low,86,Center F
10050672,Brazil,Low,87,Center F
10050679,Brazil,Low,79,Center F
10050683,Brazil,Low,66,Center F
10050691,Brazil,Low,62,Center F
10050698,Brazil,Low,63,Center F
10050702,Brazil,Low,69,Center F
10050710,Brazil,Low,71,Center F
10050717,Brazil,Low,56,Center F
10050721,Brazil,Low,51,Center F
10050730,Brazil,Low,53,Center F
10050737,Brazil,Low,62,Center F
10050741,Brazil,Low,79,Center F
10050748,Brazil,Low,61,Center F
10050752,Brazil,Low,78,Center F
10050759,Brazil,Low,74,Center F
10050763,Brazil,Low,65,Center F
10050770,Brazil,Low,60,Center F
10050774,Brazil,Low,60,Center F
10050781,Brazil,Low,77,Center F
10050785,Brazil,Low,75,Center F
10050792,Brazil,Low,66,Center F
10050796,Brazil,Low,60,Center F
10050803,Brazil,Low,80,Center F
10050807,Brazil,Low,55,Center F
10050814,Brazil,Low,80,Center F
10050818,Brazil,Low,60,Center F
10050825,Brazil,Low,58,Center F
10050829,Brazil,Low,51,Center F
10050836,Brazil,Low,82,Center F
10050840,Brazil,Low,73,Center F
10050847,Brazil,Low,53,Center F
10050851,Brazil,Low,59,Center F
10050858,Brazil,Low,62,Center F
10050859,Brazil,Low,59,Center F
10050864,Brazil,Low,51,Center F
10050873,Brazil,Low,72,Center F
10050881,Brazil,Low,71,Center F
10050889,Brazil,Low,91,Center F
10050897,Brazil,Low,91,Center F
10050905,Brazil,Low,63,Center F
10050913,Brazil,Low,53,Center F
10050923,Brazil,Low,69,Center F
10050931,Brazil,Low,73,Center F
10050938,Brazil,Low,67,Center F
10050945,Brazil,Low,51,Center F
10050952,Brazil,Low,60,Center F
10050956,Brazil,Low,86,Center F
10050963,Brazil,Low,79,Center F
10050967,Brazil,Low,82,Center F
10050974,Brazil,Low,81,Center F
10050980,Brazil,Low,80,Center F
10050987,Brazil,Low,86,Center F
10050991,Brazil,Low,73,Center F
10050998,Brazil,Low,65,Center F
10051002,Brazil,Low,73,Center F
10051009,Brazil,Low,79,Center F
10051013,Brazil,Low,63,Center F
10051020,Brazil,Low,84,Center F
10051024,Brazil,Low,64,Center F
10051031,Brazil,Low,71,Center F
10051035,Brazil,Low,61,Center F
10051042,Brazil,Low,75,Center F
10051046,Brazil,Low,56,Center F
10051053,Brazil,Low,69,Center F
10051057,Brazil,Low,54,Center F
10051064,Brazil,Low,86,Center F
10051068,Brazil,Low,85,Center F
10051075,Brazil,Low,85,Center F
10051079,Brazil,Low,86,Center F
10051086,Brazil,Low,67,Center F
10051095,Brazil,Low,82,Center F
10051102,Brazil,Low,69,Center F
10051106,Brazil,Low,83,Center F
10051113,Brazil,Low,87,Center F
10051121,Brazil,Low,82,Center F
10051128,Brazil,Low,70,Center F
10051132,Brazil,Low,78,Center F
10051138,Brazil,Low,89,Center F
10051145,Brazil,Low,54,Center F
10051149,Brazil,Low,83,Center F
10051157,Brazil,Low,56,Center F
10051164,Brazil,Low,83,Center F
10051168,Brazil,Low,86,Center F
10051176,Brazil,Low,88,Center F
10051183,Brazil,Low,84,Center F
10051187,Brazil,Low,91,Center F
10051196,Brazil,Low,52,Center F
10051203,Brazil,Low,84,Center F
10051207,Brazil,Low,66,Center F
10051214,Brazil,Low,84,Center F
10051218,Brazil,Low,57,Center F
10051225,Brazil,Low,57,Center F
10051229,Brazil,Low,81,Center F
10051236,Brazil,Low,78,Center F
10051240,Brazil,Low,75,Center F
10051247,Brazil,Low,65,Center F
10051251,Brazil,Low,80,Center F
10051258,Brazil,Low,88,Center F
10051262,Brazil,Low,80,Center F
10051269,Brazil,Low,84,Center F
10051273,Brazil,Low,51,Center F
10051280,Brazil,Low,74,Center F
10051284,Brazil,Low,88,Center F
10051291,Brazil,Low,56,Center F
10051295,Brazil,Low,88,Center F
10051302,Brazil,Low,64,Center F
10051306,Brazil,Low,78,Center F
10051313,Brazil,Low,77,Center F
10051317,Brazil,Low,58,Center F
10051324,Brazil,Low,53,Center F
10051325,Brazil,Low,89,Center F
10051330,Brazil,Low,89,Center F
10051339,Brazil,Low,54,Center F
10051347,Brazil,Low,84,Center F
10051355,Brazil,Low,64,Center F
10051363,Brazil,Low,73,Center F
10051371,Brazil,Low,80,Center F
10051379,Brazil,Low,90,Center F
10051389,Brazil,Low,81,Center F
10051397,Brazil,Low,63,Center F
10051404,Brazil,Low,76,Center F
10051411,Brazil,Low,66,Center F
10051418,Brazil,Low,80,Center F
10051422,Brazil,Low,78,Center F
10051429,Brazil,Low,87,Center F
10051433,Brazil,Low,57,Center F
10051440,Brazil,Low,70,Center F
10051446,Brazil,Low,69,Center F
10051453,Brazil,Low,51,Center F
10051457,Brazil,Low,69,Center F
10051464,Brazil,Low,78,Center F
10051468,Brazil,Low,76,Center F
10051475,Brazil,Low,77,Center F
10051479,Brazil,Low,54,Center F
10051486,Brazil,Low,86,Center F
10051490,Brazil,Low,91,Center F
10051497,Brazil,Low,83,Center F
10051501,Brazil,Low,87,Center F
10051508,Brazil,Low,65,Center F
10051512,Brazil,Low,86,Center F
10051519,Brazil,Low,73,Center F
10051523,Brazil,Low,82,Center F
10051530,Brazil,Low,81,Center F
10051534,Brazil,Low,91,Center F
